table_id,table_row,source_line,section,cells_json,urls_json,typed_absences_json
5-knowledge-cutoff-table/1,8,389,5. Knowledge-cutoff table,"{""Provider"":""Anthropic"",""Model / deployment the cutoff applies to"":""Claude Mythos 5"",""Cutoff as stated"":""January 2026"",""Provider's term"":""\""has a knowledge cutoff date of\"""",""Source"":""[Transparency Hub](https://www.anthropic.com/transparency)""}","[""https://www.anthropic.com/transparency""]",[]
5-knowledge-cutoff-table/1,9,390,5. Knowledge-cutoff table,"{""Provider"":""Anthropic"",""Model / deployment the cutoff applies to"":""Claude Opus 4.8"",""Cutoff as stated"":""January 2026"",""Provider's term"":""knowledge cutoff / \""trained on data up until\"""",""Source"":""[Transparency Hub](https://www.anthropic.com/transparency) · [help center](https://support.claude.com/en/articles/8114494-how-up-to-date-is-claude-s-training-data)""}","[""https://support.claude.com/en/articles/8114494-how-up-to-date-is-claude-s-training-data"",""https://www.anthropic.com/transparency""]",[]
5-knowledge-cutoff-table/1,10,391,5. Knowledge-cutoff table,"{""Provider"":""Anthropic"",""Model / deployment the cutoff applies to"":""Claude Opus 4.7"",""Cutoff as stated"":""January 2026"",""Provider's term"":""knowledge cutoff / \""trained on data up until\"""",""Source"":""[Transparency Hub](https://www.anthropic.com/transparency) · [help center](https://support.claude.com/en/articles/8114494-how-up-to-date-is-claude-s-training-data)""}","[""https://support.claude.com/en/articles/8114494-how-up-to-date-is-claude-s-training-data"",""https://www.anthropic.com/transparency""]",[]
5-knowledge-cutoff-table/1,11,392,5. Knowledge-cutoff table,"{""Provider"":""Anthropic"",""Model / deployment the cutoff applies to"":""Claude Sonnet 4.6"",""Cutoff as stated"":""May 2025"",""Provider's term"":""\""has a knowledge cutoff date of\"""",""Source"":""[Transparency Hub](https://www.anthropic.com/transparency)""}","[""https://www.anthropic.com/transparency""]",[]
5-knowledge-cutoff-table/1,12,393,5. Knowledge-cutoff table,"{""Provider"":""Anthropic"",""Model / deployment the cutoff applies to"":""Claude Sonnet 4.6"",""Cutoff as stated"":""August 2025"",""Provider's term"":""\""was trained on data up until\"""",""Source"":""[Help center](https://support.claude.com/en/articles/8114494-how-up-to-date-is-claude-s-training-data)""}","[""https://support.claude.com/en/articles/8114494-how-up-to-date-is-claude-s-training-data""]",[]
5-knowledge-cutoff-table/1,13,394,5. Knowledge-cutoff table,"{""Provider"":""Anthropic"",""Model / deployment the cutoff applies to"":""Claude Opus 4.6"",""Cutoff as stated"":""May 2025"",""Provider's term"":""knowledge cutoff"",""Source"":""[Transparency Hub](https://www.anthropic.com/transparency)""}","[""https://www.anthropic.com/transparency""]",[]
5-knowledge-cutoff-table/1,14,395,5. Knowledge-cutoff table,"{""Provider"":""Anthropic"",""Model / deployment the cutoff applies to"":""Claude Opus 4.6"",""Cutoff as stated"":""August 2025"",""Provider's term"":""\""was trained on data up until\"""",""Source"":""[Help center](https://support.claude.com/en/articles/8114494-how-up-to-date-is-claude-s-training-data)""}","[""https://support.claude.com/en/articles/8114494-how-up-to-date-is-claude-s-training-data""]",[]
5-knowledge-cutoff-table/1,15,396,5. Knowledge-cutoff table,"{""Provider"":""Anthropic"",""Model / deployment the cutoff applies to"":""Claude Opus 4.5"",""Cutoff as stated"":""May 2025"",""Provider's term"":""knowledge cutoff"",""Source"":""[Transparency Hub](https://www.anthropic.com/transparency)""}","[""https://www.anthropic.com/transparency""]",[]
5-knowledge-cutoff-table/1,16,397,5. Knowledge-cutoff table,"{""Provider"":""Anthropic"",""Model / deployment the cutoff applies to"":""Claude Haiku 4.5"",""Cutoff as stated"":""February 2025"",""Provider's term"":""knowledge cutoff"",""Source"":""[Transparency Hub](https://www.anthropic.com/transparency) · [models overview](https://docs.claude.com/en/docs/about-claude/models/overview)""}","[""https://docs.claude.com/en/docs/about-claude/models/overview"",""https://www.anthropic.com/transparency""]",[]
5-knowledge-cutoff-table/1,17,398,5. Knowledge-cutoff table,"{""Provider"":""Anthropic"",""Model / deployment the cutoff applies to"":""Claude Haiku 4.5"",""Cutoff as stated"":""July 2025"",""Provider's term"":""\""was trained on data up until\"""",""Source"":""[Help center](https://support.claude.com/en/articles/8114494-how-up-to-date-is-claude-s-training-data)""}","[""https://support.claude.com/en/articles/8114494-how-up-to-date-is-claude-s-training-data""]",[]
5-knowledge-cutoff-table/1,18,399,5. Knowledge-cutoff table,"{""Provider"":""Anthropic"",""Model / deployment the cutoff applies to"":""Claude Haiku 4.5 training data"",""Cutoff as stated"":""\""publicly available information on the Internet as of February 2025\"""",""Provider's term"":""training data description"",""Source"":""[Transparency Hub](https://www.anthropic.com/transparency)""}","[""https://www.anthropic.com/transparency""]",[]
5-knowledge-cutoff-table/1,19,400,5. Knowledge-cutoff table,"{""Provider"":""Anthropic"",""Model / deployment the cutoff applies to"":""Claude Sonnet 4.5"",""Cutoff as stated"":""Jan 2025"",""Provider's term"":""knowledge cutoff"",""Source"":""[Transparency Hub](https://www.anthropic.com/transparency)""}","[""https://www.anthropic.com/transparency""]",[]
5-knowledge-cutoff-table/1,20,401,5. Knowledge-cutoff table,"{""Provider"":""Anthropic"",""Model / deployment the cutoff applies to"":""Claude Opus 4 and Claude Sonnet 4"",""Cutoff as stated"":""training-data cutoff March 2025; reliable knowledge cutoff January 2025"",""Provider's term"":""both terms in one statement"",""Source"":""[Transparency Hub](https://www.anthropic.com/transparency)""}","[""https://www.anthropic.com/transparency""]",[]
5-knowledge-cutoff-table/1,21,402,5. Knowledge-cutoff table,"{""Provider"":""Anthropic"",""Model / deployment the cutoff applies to"":""Claude 3.7 Sonnet"",""Cutoff as stated"":""October 2024"",""Provider's term"":""knowledge cutoff"",""Source"":""[Transparency Hub](https://www.anthropic.com/transparency)""}","[""https://www.anthropic.com/transparency""]",[]
5-knowledge-cutoff-table/1,22,403,5. Knowledge-cutoff table,"{""Provider"":""Anthropic"",""Model / deployment the cutoff applies to"":""Claude Opus 3"",""Cutoff as stated"":""August 2023"",""Provider's term"":""\""was trained on data up until\"""",""Source"":""[Help center](https://support.claude.com/en/articles/8114494-how-up-to-date-is-claude-s-training-data)""}","[""https://support.claude.com/en/articles/8114494-how-up-to-date-is-claude-s-training-data""]",[]
5-knowledge-cutoff-table/1,23,404,5. Knowledge-cutoff table,"{""Provider"":""OpenAI"",""Model / deployment the cutoff applies to"":""GPT-6 Astra"",""Cutoff as stated"":""Apr 30, 2026"",""Provider's term"":""\""knowledge cutoff\"""",""Source"":""[Model page](https://platform.openai.com/docs/models/gpt-6-astra)""}","[""https://platform.openai.com/docs/models/gpt-6-astra""]",[]
5-knowledge-cutoff-table/1,24,405,5. Knowledge-cutoff table,"{""Provider"":""OpenAI"",""Model / deployment the cutoff applies to"":""GPT-5.6 Sol / Terra / Luna / Cyber, Daybreak Blue, Daybreak Red"",""Cutoff as stated"":""Feb 16, 2026"",""Provider's term"":""\""knowledge cutoff\"""",""Source"":""[Model pages](https://platform.openai.com/docs/models/gpt-5.6-sol)""}","[""https://platform.openai.com/docs/models/gpt-5.6-sol""]",[]
5-knowledge-cutoff-table/1,25,406,5. Knowledge-cutoff table,"{""Provider"":""OpenAI"",""Model / deployment the cutoff applies to"":""GPT-5.5, GPT-5.5 Pro"",""Cutoff as stated"":""Dec 01, 2025"",""Provider's term"":""\""knowledge cutoff\"""",""Source"":""[Model page](https://platform.openai.com/docs/models/gpt-5.5)""}","[""https://platform.openai.com/docs/models/gpt-5.5""]",[]
5-knowledge-cutoff-table/1,26,407,5. Knowledge-cutoff table,"{""Provider"":""OpenAI"",""Model / deployment the cutoff applies to"":""GPT-5.4, GPT-5.4 Pro, GPT-5.4 Mini, GPT-5.4 nano, GPT-5.2 family, GPT-5.3-Codex, chat-latest"",""Cutoff as stated"":""Aug 31, 2025"",""Provider's term"":""\""knowledge cutoff\"""",""Source"":""[Model pages](https://platform.openai.com/docs/models/gpt-5.4)""}","[""https://platform.openai.com/docs/models/gpt-5.4""]",[]
5-knowledge-cutoff-table/1,27,408,5. Knowledge-cutoff table,"{""Provider"":""OpenAI"",""Model / deployment the cutoff applies to"":""GPT-5, GPT-5 Pro, GPT-5-Codex, GPT-5.1 family, gpt-realtime-1.5/2/2.1(-mini), gpt-realtime-translate, gpt-realtime-whisper, gpt-audio-1.5"",""Cutoff as stated"":""Sep 30, 2024"",""Provider's term"":""\""knowledge cutoff\"""",""Source"":""[Model pages](https://platform.openai.com/docs/models/gpt-5)""}","[""https://platform.openai.com/docs/models/gpt-5""]",[]
5-knowledge-cutoff-table/1,28,409,5. Knowledge-cutoff table,"{""Provider"":""OpenAI"",""Model / deployment the cutoff applies to"":""GPT-5 Mini, GPT-5 nano"",""Cutoff as stated"":""May 31, 2024"",""Provider's term"":""\""knowledge cutoff\"""",""Source"":""[Model pages](https://platform.openai.com/docs/models/gpt-5-mini)""}","[""https://platform.openai.com/docs/models/gpt-5-mini""]",[]
5-knowledge-cutoff-table/1,29,410,5. Knowledge-cutoff table,"{""Provider"":""OpenAI"",""Model / deployment the cutoff applies to"":""GPT-4.1 family, o3, o3-pro, o4-mini, deep-research variants, codex-mini-latest, gpt-oss-120b/20b, gpt-4o-transcribe family"",""Cutoff as stated"":""Jun 01, 2024"",""Provider's term"":""\""knowledge cutoff\"""",""Source"":""[Model pages](https://platform.openai.com/docs/models/gpt-4.1)""}","[""https://platform.openai.com/docs/models/gpt-4.1""]",[]
5-knowledge-cutoff-table/1,30,411,5. Knowledge-cutoff table,"{""Provider"":""OpenAI"",""Model / deployment the cutoff applies to"":""GPT-4o family, ChatGPT-4o, GPT-4.5 Preview, o1 family, o3-mini, computer-use-preview, gpt-realtime, gpt-audio, gpt-audio-mini, gpt-realtime-mini, gpt-4o-audio/realtime previews"",""Cutoff as stated"":""Oct 01, 2023"",""Provider's term"":""\""knowledge cutoff\"""",""Source"":""[Model pages](https://platform.openai.com/docs/models/gpt-4o)""}","[""https://platform.openai.com/docs/models/gpt-4o""]",[]
5-knowledge-cutoff-table/1,31,412,5. Knowledge-cutoff table,"{""Provider"":""OpenAI"",""Model / deployment the cutoff applies to"":""GPT-4, GPT-4 Turbo, GPT-4 Turbo Preview"",""Cutoff as stated"":""Dec 01, 2023"",""Provider's term"":""\""knowledge cutoff\"""",""Source"":""[Model pages](https://platform.openai.com/docs/models/gpt-4)""}","[""https://platform.openai.com/docs/models/gpt-4""]",[]
5-knowledge-cutoff-table/1,32,413,5. Knowledge-cutoff table,"{""Provider"":""OpenAI"",""Model / deployment the cutoff applies to"":""GPT-3.5 Turbo, babbage-002, davinci-002, text-moderation"",""Cutoff as stated"":""Sep 01, 2021"",""Provider's term"":""\""knowledge cutoff\"""",""Source"":""[Model pages](https://platform.openai.com/docs/models/gpt-3.5-turbo)""}","[""https://platform.openai.com/docs/models/gpt-3.5-turbo""]",[]
5-knowledge-cutoff-table/1,33,414,5. Knowledge-cutoff table,"{""Provider"":""OpenAI"",""Model / deployment the cutoff applies to"":""image, video, TTS, embeddings and several transcription models"",""Cutoff as stated"":""not_reported — no cutoff field on those pages"",""Provider's term"":""—"",""Source"":""[Model pages](https://platform.openai.com/docs/models/gpt-image-2)""}","[""https://platform.openai.com/docs/models/gpt-image-2""]","[""not_reported""]"
5-knowledge-cutoff-table/1,34,415,5. Knowledge-cutoff table,"{""Provider"":""Google"",""Model / deployment the cutoff applies to"":""Gemini 3.8 Flash"",""Cutoff as stated"":""\""March 2026 – users can expect updated information for some domains while in others they may experience the model's knowledge is limited to January 2025 (in line with the Gemini 3 Model Family)\"""",""Provider's term"":""\""knowledge cutoff date\"""",""Source"":""[Model card](https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-8-Flash-Model-Card.pdf)""}","[""https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-8-Flash-Model-Card.pdf""]",[]
5-knowledge-cutoff-table/1,35,416,5. Knowledge-cutoff table,"{""Provider"":""Google"",""Model / deployment the cutoff applies to"":""Gemini 3.7 Flash"",""Cutoff as stated"":""same dual-valued wording, March 2026 / January 2025"",""Provider's term"":""\""knowledge cutoff date\"""",""Source"":""[Model card](https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-7-Flash-Model-Card.pdf)""}","[""https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-7-Flash-Model-Card.pdf""]",[]
5-knowledge-cutoff-table/1,36,417,5. Knowledge-cutoff table,"{""Provider"":""Google"",""Model / deployment the cutoff applies to"":""Gemini 3.6 Flash"",""Cutoff as stated"":""same dual-valued wording, March 2026 / January 2025"",""Provider's term"":""\""knowledge cutoff date\"""",""Source"":""[Model card](https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-6-Flash-Model-Card.pdf)""}","[""https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-6-Flash-Model-Card.pdf""]",[]
5-knowledge-cutoff-table/1,37,418,5. Knowledge-cutoff table,"{""Provider"":""Google"",""Model / deployment the cutoff applies to"":""Gemini 3.5 Flash-Lite"",""Cutoff as stated"":""same dual-valued wording, March 2026 / January 2025"",""Provider's term"":""\""knowledge cutoff date\"""",""Source"":""[Model card](https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-5-Flash-Lite-Model-Card.pdf)""}","[""https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-5-Flash-Lite-Model-Card.pdf""]",[]
5-knowledge-cutoff-table/1,38,419,5. Knowledge-cutoff table,"{""Provider"":""Google"",""Model / deployment the cutoff applies to"":""Gemini 3 Pro"",""Cutoff as stated"":""\""was January 2025\"""",""Provider's term"":""\""knowledge cutoff date\"""",""Source"":""[Model card](https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-Pro-Model-Card.pdf)""}","[""https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-Pro-Model-Card.pdf""]",[]
